StartDate,EndDate,ResponseId,Appliances-Score,Interio-Score,Interio-Text,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Interio_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,product,price,range,availability,reviews,servicing,brand,experience
06-10-22 10:19,06-10-22 10:30,R_24en8bAetb1He8R,,10.0,It's a good and reputable company like this ,0.00258041,0.068116225,0.929303408,Positive,Pune,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old,Above 20 years old",,,,,,,,,
06-10-22 10:07,06-10-22 10:32,R_2YwQLPd7sIwEjYD,8.0,9.0,The Godrej coustmer care is taken long time given response,0.091132119,0.83250761,0.076360248,Neutral,Chennai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 10:15,06-10-22 10:32,R_3EAVyryImxMK9vB,10.0,8.0,I have no experience personally but l heard a lot of promotions about this brand.,0.196758315,0.735996842,0.067244895,Neutral,Kochi,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,neutral,neutral
06-10-22 10:19,06-10-22 10:33,R_2wKz4WzoZeo54Ar,,,,0.0,0.528188825,0.0,,Lucknow,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,30-35 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:14,06-10-22 10:33,R_2fdkhTXZ0GKEvk3,,10.0,it is the brand i trusted most.,0.006939437,0.20534426,0.78771627,Positive,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Other occupations,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
06-10-22 10:11,06-10-22 10:34,R_1fdfVjYfXp5SIkF,,9.0,Not any special.its a good brand,0.012732456,0.184472516,0.802795053,Positive,Mumbai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,positive,
06-10-22 10:17,06-10-22 10:36,R_27I51gCkARt920C,9.0,,,0.0,0.528188825,0.0,,Kochi,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:51,06-10-22 10:36,R_r2Y2auYXwOjJaGB,9.0,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 10:20,06-10-22 10:38,R_yylPvsOlspgS7UB,,10.0,Their products are very good. I have been using it for long!,0.00159458,0.007980578,0.990424812,Positive,Chennai,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
06-10-22 10:32,06-10-22 10:42,R_2B3XuKyvwZpFSMj,10.0,,,0.0,0.528188825,0.0,,Kolkata,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:37,06-10-22 10:46,R_ABgU8aCPJ6SE49z,3.0,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:34,06-10-22 10:46,R_2U3HnoajBUeyktE,10.0,,,0.0,0.528188825,0.0,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 10:26,06-10-22 10:47,R_10ooVvXJibPx67h,,,,0.0,0.528188825,0.0,,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 10:03,06-10-22 10:47,R_Q9XGjxECLUkgCid,9.0,,,0.0,0.528188825,0.0,,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:43,06-10-22 10:48,R_1HjedEjRuuLTAPE,,,,0.0,0.528188825,0.0,,Lucknow,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:37,06-10-22 10:48,R_1EaDrHgzcuvhnWY,7.0,8.0,I like their brand quality ,0.005014403,0.087256342,0.907729209,Positive,Chennai,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,positive,,,,,,positive,
06-10-22 10:47,06-10-22 10:51,R_2cCq6rEyfAxP1Lh,,,,0.0,0.528188825,0.0,,Ahmedabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 10:41,06-10-22 10:52,R_1jU5yzDN17br3nQ,10.0,,,0.0,0.528188825,0.0,,Chennai,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 10:43,06-10-22 10:52,R_2xRBLMTmxWJXYQP,,,,0.0,0.528188825,0.0,,Chennai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 10:30,06-10-22 10:52,R_VJrAAVcZos5e8Lv,9.0,10.0,"Godrej furniture is made of the best quality materials,it is good to look and durable also",0.002040067,0.033557717,0.964402258,Positive,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,positive,,,,,,,
06-10-22 10:44,06-10-22 10:53,R_2TGhfillEcklIpz,,9.0,Very good,0.005273812,0.042851713,0.951874495,Positive,Mumbai,31-35,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:48,06-10-22 10:55,R_3y3YIMXMIZECfiV,4.0,,,0.0,0.528188825,0.0,,Bangalore,26-30,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,Two-Wheeler,Colour TV,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:45,06-10-22 10:56,R_1mPZxJ1l8wCKxRP,,,,0.0,0.528188825,0.0,,Mumbai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 10:45,06-10-22 10:57,R_2VHYdBsOUb0rmeD,,10.0,THE PRODUCTS ARE OF HIGH QUALITY,0.009814885,0.221582428,0.768602669,Positive,Mumbai,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), with kid(s)",Above 20 years old,,positive,,,,,,,
06-10-22 10:49,06-10-22 10:57,R_22QDMSyms9GEh32,,,,0.0,0.528188825,0.0,,Kolkata,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 10:45,06-10-22 10:57,R_6QDqBKayNOjv117,,10.0,long lasting and good design ,0.007626918,0.195833564,0.796539545,Positive,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,positive,,,,,,,
06-10-22 10:42,06-10-22 10:59,R_22Y44Z7J9wwMY9j,,10.0,It's items are very good and have reliable quality. ,0.001646563,0.023501355,0.974852085,Positive,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), with kid(s)",Above 20 years old,,positive,,,,,,positive,
06-10-22 10:50,06-10-22 10:59,R_2wGPcILmrMComfn,,,,0.0,0.528188825,0.0,,Kochi,18-21,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:47,06-10-22 11:00,R_W9cWxL1qbGW3dhD,,,,0.0,0.528188825,0.0,,Pune,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 10:51,06-10-22 11:01,R_1hFGhPZEDX8KGCS,7.0,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 10:53,06-10-22 11:02,R_1Nfz9TQlDFGlAgi,,,,0.0,0.528188825,0.0,,Pune,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Other occupations,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:45,06-10-22 11:02,R_3QWrm7SPZbVFNIY,6.0,,,0.0,0.528188825,0.0,,Kochi,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:53,06-10-22 11:02,R_2Xpn6aCf54yZdVN,9.0,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Government official,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 10:56,06-10-22 11:02,R_1lmEK0zqmxPl7mh,,9.0,It's good brand ,0.007890611,0.138323277,0.853786111,Positive,Chennai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
06-10-22 10:14,06-10-22 11:03,R_1QuPOeTDoI18RtX,,,,0.0,0.528188825,0.0,,New Delhi NCR,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
06-10-22 10:51,06-10-22 11:03,R_3h9GBBgn0FMsMl2,7.0,10.0,Because i am really impressed by godrej applicances that i am using ,0.002364023,0.03565428,0.961981654,Positive,Mumbai,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:46,06-10-22 11:03,R_1dGCjtHdk5L3Co7,8.0,,,0.0,0.528188825,0.0,,Kolkata,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Service (Rural or Urban),5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:57,06-10-22 11:04,R_24INgWX7Znezvei,8.0,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,20-25 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 10:54,06-10-22 11:04,R_1hYfEz2bxzCElbZ,,,,0.0,0.528188825,0.0,,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",Other occupations,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 10:53,06-10-22 11:04,R_1jjGAhCD4m4ek6K,,,,0.0,0.528188825,0.0,,Mumbai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:22,06-10-22 11:04,R_3O6UcTOzrdG50BO,,,,0.0,0.528188825,0.0,,Ahmedabad,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 10:46,06-10-22 11:07,R_2PBBTYiCldXxzo7,,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 10:50,06-10-22 11:07,R_becrUyT9Ua6HOCZ,7.0,6.0,I have used it its good but lacks variety ,0.285199821,0.433413029,0.281387121,Neutral,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 10:57,06-10-22 11:07,R_RmELKH8hTxF3zKV,,10.0,it is one of the good brand for use,0.002054217,0.032635722,0.965310037,Positive,Hyderabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), with kid(s)",10-15 years old,,,,,,,,positive,
06-10-22 10:58,06-10-22 11:08,R_1I6MyRiylBPEkO1,,10.0,"Well, the brand is indeed trustworthy and used for a long time back. It is indeed credible among people.",0.002992246,0.10843841,0.888569295,Positive,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,positive,
06-10-22 10:43,06-10-22 11:09,R_2sSGmnSefyPdKWr,10.0,10.0,Godrej is a Global and most Trustworthy Brand Since long.,0.003189483,0.117809847,0.879000723,Positive,New Delhi NCR,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
06-10-22 11:05,06-10-22 11:09,R_3efsXX6iGFaceSy,7.0,,,0.0,0.528188825,0.0,,Kolkata,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Importer or Trader,20-25 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
