Unnamed: 0,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Locks-Score,Locks-Text,Interio-Score,Interio-Text,Security-Score,Security-Text,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Security-Text_Negative,Security-Text_Neutral,Security-Text_Positive,Appliances_label,Locks_label,Interio_label,Security_label
1023,09-10-22 20:27,09-10-22 20:38,R_2QYcHYq7ajhFXrv,,,9,It's secure and stronger ,,,10,It's stronger and secure with advanced technology ,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0.005911138,0.184743494,0.809345365,0,0.528188825,0,0.006181693,0.154441074,0.839377165,,Positive,,Positive
1024,09-10-22 20:32,09-10-22 20:39,R_27v4uQKHmgns0w0,,,,,10,It is because it provides very good and high quality products in best price range and i I like the qualities very well,3,IT is because it provides very good and high quality products which are very effective and can be of use for a very longer time ,Mumbai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0.001698814,0.015597059,0.982704103,0.002167179,0.035417594,0.962415159,,,Positive,Positive
1025,09-10-22 20:24,09-10-22 20:39,R_1Amt545yqksaF1L,,,8,,8,,,,Bangalore,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Not working,,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
1026,09-10-22 20:21,09-10-22 20:39,R_3MQXmI6n2bzRmzk,,,,,,,,,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
1027,09-10-22 20:32,09-10-22 20:39,R_1Pd6S3YbeewM4KG,,,10,i like it,10,i like it,,,New Delhi NCR,36-40,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0,0.528188825,0,0.013892487,0.12636146,0.859746099,0.013892487,0.12636146,0.859746099,0,0.528188825,0,,Positive,Positive,
1028,09-10-22 20:30,09-10-22 20:39,R_2sHY3cPRTP1N4VX,7,It is a good brand but i am a bit skeptical about it,9,It is trusted brand and it is trustworthy ,,,,,Kolkata,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Shop or Store Owner,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.300228745,0.557831943,0.141939327,0.007006183,0.324729353,0.668264449,0,0.528188825,0,0,0.528188825,0,Neutral,Neutral,,
1029,09-10-22 20:27,09-10-22 20:39,R_3MnfvRm1b7vjadg,,,8,The quality of the locks is good and it's durable,,,,,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0.003188391,0.055243466,0.941568196,0,0.528188825,0,0,0.528188825,0,,Positive,,
1030,09-10-22 20:31,09-10-22 20:39,R_3dWWX6MmPtzJM7n,8,Because its reliable ,,,,,8,Because its reliable and trustworthy ,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,,0.030306773,0.485715061,0.483978182,0,0.528188825,0,0,0.528188825,0,0.011070155,0.298256517,0.690673292,Neutral,,,Neutral
1031,09-10-22 20:29,09-10-22 20:39,R_eRkJvE8iJnIKZR7,9,because of the service that godrej provide me,,,8,because of the service that godrej provide,,,Chennai,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Below 10 years old,,0.010007934,0.24230361,0.747688413,0,0.528188825,0,0.01684281,0.487914294,0.495242864,0,0.528188825,0,Positive,,Neutral,
1032,09-10-22 20:25,09-10-22 20:39,R_0Uv4du52BVZ4MAV,6,Maine iske products use ni kiye h isliye mujhko jyada pata ni h,,,8,I dont use this brands products ,,,Lucknow,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Homemaker (non-gender sensitive),,"Single (includes divorced/ widowed), with kid(s)",16-20 years old,,0.14499639,0.824455202,0.030548466,0,0.528188825,0,0.792203248,0.193768486,0.014028238,0,0.528188825,0,Neutral,,Negative,
1033,09-10-22 20:24,09-10-22 20:39,R_1ILBgkJeLsTL8mV,7,Because it has wide range products. And it is Indian brand which I trust,,,,,10,Beacuase i purchased one of its safes.. it's durable I am extremely satisfied with the quality ,Hyderabad,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.003594674,0.127225936,0.869179428,0,0.528188825,0,0,0.528188825,0,0.00223648,0.035112429,0.962651074,Positive,,,Positive
1034,09-10-22 20:28,09-10-22 20:39,R_3m9Ubk4M5qFHQWj,,,,,,,10,I loved this product items ,Mumbai,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.003178575,0.015777897,0.981043518,,,,Positive
1035,09-10-22 20:29,09-10-22 20:39,R_1f9nQRyIdomeHsU,,,,,10,It's most trustworthy brand,10,It's a most trustworthy brand,Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0.008512729,0.250644624,0.740842581,0.004769892,0.129775241,0.865454853,,,Positive,Positive
1036,09-10-22 20:27,09-10-22 20:39,R_32JxcjQVKpGG8iM,10,Godrej is an trusted brand. Their products have good warranty and guarantee. And they have good customer service.,,,10,Godrej is an trusted brand. They have good variety of products. They have good customer service. Thank you.,,,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Unemployed,,"Single (includes divorced/ widowed), no kids ",,,0.002357335,0.0351118,0.962530911,0,0.528188825,0,0.0017658,0.016018147,0.982216001,0,0.528188825,0,Positive,,Positive,
1037,09-10-22 20:32,09-10-22 20:39,R_2CkR6peOrZX9txk,2,"It is good
",,,,,,,Chennai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Not working,,"Single (includes divorced/ widowed), no kids ",,,0.007315883,0.063038468,0.929645598,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Positive,,,
1038,09-10-22 20:28,09-10-22 20:39,R_2OUfub3X4B7q9u5,,,,,,,8,From advertisement ,Lucknow,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.259705573,0.679884672,0.060409814,,,,Neutral
1039,09-10-22 20:26,09-10-22 20:39,R_1HnlsKZUavXKFE3,10,Because they make reliable products ,,,,,10,Because it is best available in market ,Lucknow,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.020908753,0.36691758,0.612173617,0,0.528188825,0,0,0.528188825,0,0.017033434,0.257563978,0.725402594,Neutral,,,Positive
1040,09-10-22 20:28,09-10-22 20:39,R_2zknu5yfQOO548g,,,,,10,Godrej provides good quality products at reasonable price and good aftersale service. So why I give this grade.,10,Godrej is a traditional brand and also seems in the modern present world by coupup with technology. It is not a small thing. So why I give this grade.,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0.003196745,0.043995868,0.952807427,0.049177755,0.699429929,0.251392305,,,Positive,Neutral
1041,09-10-22 20:23,09-10-22 20:39,R_Rs36Tsd9punmw5b,,,10,Because this is renowned name in appliances industry. They provide best quality I am using also lot of products include locks for years now.,,,10,As i already discussed they provide best quality amongst all so i gave preference to that when I am buying anything from market,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.008084158,0.14160727,0.850308597,0,0.528188825,0,0.013527964,0.350976884,0.635495186,,Positive,,Neutral
1042,09-10-22 20:23,09-10-22 20:39,R_3MsuEIJsa7R0HMs,10,It is because it's customer service support is so awesome,,,9,,,,Chennai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,25-30 Lacs,"Married, with kid(s)",10-15 years old,,0.002973798,0.015852401,0.981173754,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Positive,,,
1043,09-10-22 20:22,09-10-22 20:39,R_3m2IQ567pf2EOWv,9,Good quality ,,,9,Performance quite ,,,Mumbai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",10-15 years old,,0.021729874,0.266707003,0.71156317,0,0.528188825,0,0.104647264,0.663645983,0.231706739,0,0.528188825,0,Positive,,Neutral,
1044,09-10-22 20:23,09-10-22 20:39,R_1mnibzF2JxcvlPB,8,It is because its customer service support is so awesome.,,,,,,,Chennai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,25-30 Lacs,"Married, with kid(s)",10-15 years old,,0.003429364,0.018514127,0.97805655,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Positive,,,
1045,09-10-22 20:26,09-10-22 20:39,R_3MtmUQQLmx6lIMK,5,"Godrej performance and price are reliable
",,,,,,,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Other occupations,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.016191414,0.506986857,0.47682175,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Neutral,,,
1046,09-10-22 20:30,09-10-22 20:39,R_2f2QztnqMRVEZN8,,,10,Because it's very helpful and unique look and it's also very attractive and they provide credit us all the facilities of locks,,,10,Because it's very helpful and unique look and it's also very attractive and they help and provide us all the facilities available,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0.001676294,0.015809307,0.982514441,0,0.528188825,0,0.001384231,0.01367975,0.984935939,,Positive,,Positive
1047,09-10-22 20:30,09-10-22 20:39,R_CdiHJ78hsxRCv6h,,,10,It is very established brand I personally use it experience it that is good ,10,It's established brand I personally experience that ,,,Mumbai,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0,0.528188825,0,0.002966811,0.055418126,0.941614986,0.080298543,0.791518927,0.12818256,0,0.528188825,0,,Positive,Neutral,
1048,09-10-22 20:33,09-10-22 20:39,R_31cNQjbcNRfVKnl,9,"Godrej Consumer Products Limited (GCPL) is famous for manufacturing soaps, liquid detergents, hair colourants and toiletries. Godrej AgroveT Limited (GAVL) is involved in animal feed and agribusiness. Godrej Properties Limited is a real estate company and is one of the top real estate developers in India.",,,,,,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.0044527,0.306708425,0.68883884,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Neutral,,,
1049,09-10-22 20:31,09-10-22 20:40,R_ukLDiAuofkjONIR,,,10,Because it gives excellent service for my family.,,,10,For its good service ,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0.004707396,0.043540042,0.951752543,0,0.528188825,0,0.018901004,0.253008783,0.728090167,,Positive,,Positive
1050,09-10-22 20:33,09-10-22 20:40,R_ZfwwOJQgod4Uo9j,,,10,Because of its reputation and high quality ,,,,,Lucknow,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0,0.528188825,0,0.012510467,0.367687196,0.619802356,0,0.528188825,0,0,0.528188825,0,,Neutral,,
1051,09-10-22 20:35,09-10-22 20:40,R_2RWzCT5XZ9YoMhJ,6,,9,,,,,,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
1052,09-10-22 20:34,09-10-22 20:40,R_1P1WgViIRdRklpG,9,Good survices ,,,9,Good survices ,,,New Delhi NCR,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",16-20 years old,,0.013836834,0.217334271,0.768828869,0,0.528188825,0,0.013836834,0.217334271,0.768828869,0,0.528188825,0,Positive,,Positive,
1053,09-10-22 20:28,09-10-22 20:40,R_1P6PqYHIzEzwWMX,10,Super product quality,,,10,"Quality items at affordable price
",,,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.014479594,0.162623555,0.822896838,0,0.528188825,0,0.018975683,0.336708814,0.644315541,0,0.528188825,0,Positive,,Neutral,
1054,09-10-22 20:27,09-10-22 20:40,R_2Qi9F6xHBuRzsYo,10,Because it's the top brand for the best quality of it's products and also very popular in my city. ,,,,,10,The are selling the best lockers in digital style. ,Mumbai,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,0.001623763,0.031973414,0.966402769,0,0.528188825,0,0,0.528188825,0,0.003961845,0.12259195,0.873446226,Positive,,,Positive
1055,09-10-22 20:33,09-10-22 20:40,R_2wKsafpXB80xHPu,,,9,Quality is  fabulous,10,Brand it is,,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)","Below 10 years old,16-20 years old",,0,0.528188825,0,0.009262788,0.066096738,0.924640417,0.115874425,0.688499391,0.195626214,0,0.528188825,0,,Positive,Neutral,
1056,09-10-22 20:30,09-10-22 20:40,R_1jJruqeXy3tKL5b,10,Good quality product ,,,,,10,Very satisfied with following products ,Mumbai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.009351011,0.113059387,0.877589643,0,0.528188825,0,0,0.528188825,0,0.002777788,0.040527418,0.956694782,Positive,,,Positive
