Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,score,text,score1,text.1,score2,text.2,score3,text.3,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,text_Negative,text_Neutral,text_Positive,text.1_Negative,text.1_Neutral,text.1_Positive,text.2_Negative,text.2_Neutral,text.2_Positive,text.3_Negative,text.3_Neutral,text.3_Positive,label,label1,label2,label3
936.0,09-10-22 20:30,09-10-22 20:34,R_1OTxnz4hFWdF8CS,,,,,,Love it,,I love it,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
937.0,09-10-22 20:22,09-10-22 20:34,R_Wwk7kRJ3La7YyXv,6.0,Because it's an old company with a name,6.0,,6.0,Because it has an established name,6.0,,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.218285322,0.715941787,0.065772951,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
938.0,09-10-22 20:21,09-10-22 20:34,R_2w14zF8vbyd7JqY,,beacuse godrej is bestcompany in large wlwtronic products there are good lnowlwdgeble products manufacture,,,,They are nake good very products in this market capvity,,,Kolkata,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.004976262,0.102027893,0.892995834,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
939.0,09-10-22 20:17,09-10-22 20:35,R_31uU129H9sGdmuz,,It is very trusted barad. And durable.,,,,It's a very trusted brand. And durable.,,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.006965563,0.235943347,0.757091105,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
940.0,09-10-22 20:25,09-10-22 20:35,R_2VlRU2HbSFTBMOH,,,,It is very good in terms of design and features.,,,,Security is very good,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.001529938,0.013491471,0.984978616,0.001529938,0.013491471,0.984978616,0.001529938,0.013491471,0.984978616,  ,  ,  ,  
941.0,09-10-22 20:30,09-10-22 20:35,R_2tJ5FtOdaMEcg1S,,,,,,,,,Kolkata,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
942.0,09-10-22 20:28,09-10-22 20:35,R_yI6mBidRRvx78jf,7.0,They provide quality services and products.,7.0,,7.0,,7.0,That provide premium quality products.,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Junior/ Supervisory,0.009672339,0.158381268,0.831946433,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Promoter,Detractor,Detractor,Detractor
943.0,09-10-22 20:28,09-10-22 20:35,R_2CQzwtt2cLjYePR,,,,Because it is very helpful and very grateful for me,,,,,Ahmedabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.001389521,0.012489959,0.986120522,0.001389521,0.012489959,0.986120522,0.001389521,0.012489959,0.986120522,  ,  ,  ,  
944.0,09-10-22 20:25,09-10-22 20:35,R_1dcxIDAUXTBe9rs,3.0,"Its only average, theres better brands out there",3.0,,3.0,Its not that good,3.0,,Kolkata,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.297107816,0.522820055,0.180072173,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
945.0,09-10-22 20:20,09-10-22 20:35,R_ApTug8IoFxIvC01,,Godrej product is very good .,,,,,,Godrej home security items are good for home,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Business owner or Industrialist with 50 or more employees,0.002744799,0.028960576,0.968294561,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
946.0,09-10-22 20:25,09-10-22 20:35,R_2VBKGLD8CodXQFH,6.0,Better quality ,6.0,,6.0,Better quality ,6.0,,Hyderabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.062428743,0.518664718,0.41890654,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
947.0,09-10-22 20:25,09-10-22 20:35,R_3EgLwRrwskvNq6g,,,,,,,,Because the company is trustworthy and I have used them and they were excellent ,Pune,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
948.0,09-10-22 20:23,09-10-22 20:35,R_DhL1b9xDxJGyyu5,,,,,,Nice service with reasonable price ,,Very nice service and affordable rates ,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,Business owner or Industrialist with 50 or more employees,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
949.0,09-10-22 20:22,09-10-22 20:35,R_2fCzDEGd0PNe0PC,,,,,,Godrej is a very popular brand which have a market value and it's product quality is so much batter than other.,,Godrej s avery popular brand and it have a market value it's product quality is batter than others.,Mumbai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, no kids ",,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
950.0,09-10-22 20:29,09-10-22 20:35,R_3RsxV2mmNi001iO,,,,Good quality,,,,Best services,Lucknow,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.029416468,0.325990796,0.644592762,0.029416468,0.325990796,0.644592762,0.029416468,0.325990796,0.644592762,  ,  ,  ,  
951.0,09-10-22 20:21,09-10-22 20:35,R_3nTQ9oqNeZsxJGe,9.0,GOOD QUALITY PRODUCTS AND SERVICES ,9.0,,9.0,,9.0,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Married, no kids ",,,Executive-Middle/ Senior management,0.017002359,0.234320194,0.748677492,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Revised Detractor,Revised Detractor,Revised Detractor
952.0,09-10-22 20:30,09-10-22 20:35,R_1K2ogToVHkYpOep,8.0,It's price is good ,8.0,,8.0,It's is nice ,8.0,,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,Student,0.004688379,0.064763792,0.930547893,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Detractor,Detractor,Detractor
953.0,09-10-22 20:16,09-10-22 20:35,R_2zvhKCtzzA9uOmu,,Godrej is a multi national brand,,Godrej is a multi national brand which everyone can trust ,,,,,Kochi,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,Executive-Middle/ Senior management,0.042242002,0.837253749,0.120504245,0.002439365,0.093141355,0.904419243,0.002439365,0.093141355,0.904419243,0.002439365,0.093141355,0.904419243,  ,  ,  ,  
954.0,09-10-22 20:21,09-10-22 20:35,R_1DXPW0ViclRpojA,,,,It's a branded product and gives durable products at great price. ,,,,It's a all in one solution branded product.,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.005250213,0.097428985,0.897320807,0.005250213,0.097428985,0.897320807,0.005250213,0.097428985,0.897320807,  ,  ,  ,  
955.0,09-10-22 20:28,09-10-22 20:35,R_1INxPvZxIXivnKB,,,,,,From advertisement ,,,Lucknow,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,Business owner or Industrialist with 50 or more employees,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
956.0,09-10-22 20:31,09-10-22 20:35,R_3JF4ctR06PQQAX9,,,,Very easy to use,,,,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Above 35 Lacs,"Single (includes divorced/ widowed), with kid(s)","Below 10 years old,16-20 years old",,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.004682383,0.067330845,0.927986801,0.004682383,0.067330845,0.927986801,0.004682383,0.067330845,0.927986801,  ,  ,  ,  
957.0,09-10-22 20:28,09-10-22 20:35,R_1OCC81d23kKTSvi,9.0,In my opinion that is very reputed company with all high quality products.,9.0,,9.0,I think that is one of the superior brand with all the genuine and smart products.,9.0,,Bangalore,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Junior/ Supervisory,0.004838411,0.091949806,0.903211772,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Revised Detractor,Revised Detractor,Revised Detractor
958.0,09-10-22 20:21,09-10-22 20:35,R_3QS3ZYWfKFwmglk,,,,,,very good brand,,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",10-15 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
959.0,09-10-22 20:27,09-10-22 20:36,R_6GrGN56bxcgOB57,7.0,I like this brand very much,7.0,I like this brand very much,7.0,,7.0,,Lucknow,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,Student,0.001446971,0.016949406,0.981603622,0.001446971,0.016949406,0.981603622,0.001446971,0.016949406,0.981603622,0.001446971,0.016949406,0.981603622,Revised Promoter,Revised Promoter,Revised Promoter,Revised Promoter
960.0,09-10-22 20:25,09-10-22 20:36,R_RfUziwT2QICyZIl,,,,,,Good brand value,,Good brand value,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, no kids ",,,Executive-Junior/ Supervisory,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
961.0,09-10-22 20:30,09-10-22 20:36,R_3s0ymO0brg5U6bO,,,,I feel there are other brands too that are good,,,,,Bangalore,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,Two-Wheeler,Colour TV,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,Student,0.239502162,0.528188825,0.232308999,0.006416777,0.161948681,0.831634581,0.006416777,0.161948681,0.831634581,0.006416777,0.161948681,0.831634581,  ,  ,  ,  
962.0,09-10-22 20:27,09-10-22 20:36,R_2xYqahlaMoeU7hf,,,,,,Nothing specific ,,Nothing specific ,Kolkata,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Retired/ unemployed,,"Single (includes divorced/ widowed), no kids ",,,Retired/ unemployed,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
963.0,09-10-22 20:18,09-10-22 20:36,R_u4gH57CEMpisoFj,9.0,because its a known reputed brand who make some good quality products ,9.0,,9.0,"has products which have latest technology, quality is superior, products are easily find in store",9.0,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.005895469,0.118876047,0.875228465,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Revised Detractor,Revised Detractor,Revised Detractor
964.0,09-10-22 20:27,09-10-22 20:36,R_1ok8neJ3oYHXpIp,,,,,,Because this brand provides really good features ,,Because this provides really good features ,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",30-35 Lacs,"Married, with kid(s)",Below 10 years old,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
