Unnamed: 0,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Locks-Score,Locks-Text,Interio-Score,Interio-Text,Security-Score,Security-Text,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Security-Text_Negative,Security-Text_Neutral,Security-Text_Positive
1613,13-10-2022 23:55,14-10-2022 00:17,R_BQAuXobuj6HwFWx,9.0,"Good quality products, prices reliable",,,,,9.0,Good quality products,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0069122273,0.1292577833,0.86383003,0.0,0.0,0.0,0.0,0.0,0.0,0.0126674306,0.1756378561,0.811694622
1614,14-10-2022 00:10,14-10-2022 00:17,R_3D0h0B0fDl6w6GR,,,10.0,Strong and durable ,,,9.0,Smart and easy to use ,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.0,0.0,0.0,0.0372990966,0.4433163702,0.519384563,0.0,0.0,0.0,0.0079671349,0.1519739032,0.8400589228
1615,14-10-2022 00:03,14-10-2022 00:17,R_2cnDCSNVR8sPgb2,9.0,It's good,,,9.0,Iys different from other brands,,,Kochi,26-30,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.00381389,0.0355788432,0.9606074095,0.0,0.0,0.0,0.1620823294,0.7736896276,0.064228043,0.0,0.0,0.0
1616,14-10-2022 00:04,14-10-2022 00:17,R_2t5sq3peH3P1Y5m,10.0,its very amazing product .and guarandeed.,10.0,godrj is very quality products available complany. very trusted.,,,,,Kochi,31-35,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,20-25 Lacs,"Married, with kid(s)",10-15 years old,,0.0033885776,0.0301670302,0.9664444923,0.003440883,0.0721087009,0.9244504571,0.0,0.0,0.0,0.0,0.0,0.0
1617,14-10-2022 00:13,14-10-2022 00:18,R_1Iub19hL4HXeQPg,,,,,,,,,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, no kids ",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,14-10-2022 00:08,14-10-2022 00:20,R_BVqRN6QdzwKvEE9,,,,,8.0,It is a good brand and personally I haven't purchased any large furniture so I am nt much awre,10.0,"for locks  , godrej brand is best . we are using it from very long time and they ar great",Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0411027335,0.2444789559,0.714418292,0.0025387807,0.0343879387,0.9630732536
1619,14-10-2022 00:10,14-10-2022 00:20,R_1ps6WoPl2m4Yklo,9.0,It is innovative useful and helpful ,9.0,It is innovative useful and helpful ,,,,,Bangalore,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,0.002971191,0.0718984455,0.9251301885,0.002971191,0.0718984455,0.9251301885,0.0,0.0,0.0,0.0,0.0,0.0
1620,13-10-2022 23:55,14-10-2022 00:20,R_1DSWT5R9kuwMzzr,8.0,because my friends are using they said to me godrej compared to LG/SAMSUNG some performance is low in godrej,,,,,10.0,Actually honeywell are using in my brother company for main door locks sometimes they are facing some problems but Godrej are the best in locks,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.6036536694,0.3790902495,0.0172561593,0.0,0.0,0.0,0.0,0.0,0.0,0.0372831933,0.3299382329,0.632778585
1621,14-10-2022 00:14,14-10-2022 00:20,R_Z90Rv3drejX2q3v,5.0,Not applicable ,,,,,10.0,Very durable ,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.6507171392,0.3197228312,0.0295599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0233002938,0.4115081429,0.5651915669
1622,14-10-2022 00:04,14-10-2022 00:20,R_xruMAbiGFu3mNjz,,,,,9.0,Quality is very good. ,9.0,Good quality ,Ahmedabad,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Service (Rural or Urban),Below 5 Lacs,"Married, with kid(s)",10-15 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.0067554833,0.0672874227,0.9259570241,0.0217298977,0.2667073011,0.7115628123
1623,14-10-2022 00:07,14-10-2022 00:21,R_T5x0uLiUNfZxJM5,10.0,It's one of the reputed brand and gives really good service,10.0,One of the old brand and my family members recommend this,,,,,Pune,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.0032689667,0.0325843021,0.9641468525,0.0047932132,0.2290545255,0.7661520839,0.0,0.0,0.0,0.0,0.0,0.0
1624,14-10-2022 00:09,14-10-2022 00:21,R_1dc3WE2hAfoFsBX,7.0,Not much prominent in the appliance industry,,,,,,,Kochi,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,0.3062742054,0.6353573203,0.0583684631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,14-10-2022 00:13,14-10-2022 00:21,R_2rD80WQPPwwxEis,,,,,9.0,Because this is a old and valuable brand,,,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.0367412232,0.3793512881,0.583907485,0.0,0.0,0.0
1626,14-10-2022 00:09,14-10-2022 00:22,R_30wrweIwEHl8mMA,10.0,Very credible brand having goodwill for quality of products and durability of the same with reasonable price ,,,,,10.0,I have been using this brand for last 10 years and I have very nice experience in all aspects of products ,Hyderabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",10-15 years old,,0.003608335,0.0960089639,0.9003826976,0.0,0.0,0.0,0.0,0.0,0.0,0.0014683641,0.0165692698,0.9819623828
1627,14-10-2022 00:12,14-10-2022 00:22,R_2uNwN8bzw34X2Wn,7.0,Godrej has been one of the best brands earlier but now it has lost some credibility.,,,8.0,Godrej provides good quality appliances.,,,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,0.463755548,0.4418908656,0.0943534672,0.0,0.0,0.0,0.0089367134,0.1952439845,0.7958193421,0.0,0.0,0.0
1628,14-10-2022 00:13,14-10-2022 00:23,R_2tFHmpQGXcJgQxY,9.0,Easy to use,,,10.0,Easy to use ,,,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",10-15 years old,,0.0149341486,0.1840546876,0.8010112643,0.0,0.0,0.0,0.0145174107,0.1729567498,0.8125258684,0.0,0.0,0.0
1629,14-10-2022 00:04,14-10-2022 00:23,R_2ZU21otNQcSgCIf,,,,,,,10.0,"good quality, reasonable price, products goodwill",Pune,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",30-35 Lacs,"Married, with kid(s)","10-15 years old,Above 20 years old",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063817333,0.10501156,0.8886065483
1630,14-10-2022 00:00,14-10-2022 00:24,R_3dLkSlvHDt1scxo,,,10.0,be installed for easy access. Durability and reliability,,,10.0,Godrej lock is very good and very likely,Hyderabad,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Married, with kid(s)",Above 20 years old,,0.0,0.0,0.0,0.0132503612,0.3325417638,0.6542079449,0.0,0.0,0.0,0.0023197772,0.0411238782,0.956556499
1631,14-10-2022 00:13,14-10-2022 00:25,R_3NX3KHhSDCFpmNg,9.0,because it is one of best brand,,,,,,,Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0024912639,0.044138059,0.9533705115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,14-10-2022 00:13,14-10-2022 00:25,R_3KxreZapagON7Hh,,,,,5.0,,,,Bangalore,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,13-10-2022 23:58,14-10-2022 00:26,R_uzk9J2egqSw8zqF,10.0,Reputed Brand!,,,,,10.0,Reputed Brand!,Pune,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, no kids ",,,0.0446988754,0.7572150826,0.198085919,0.0,0.0,0.0,0.0,0.0,0.0,0.0446988754,0.7572150826,0.198085919
1634,13-10-2022 23:59,14-10-2022 00:26,R_2mXUdfzH97kghaN,,,,,10.0,It is well known brand and trustworthy brand ,9.0,Unique brand ,Pune,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.0,0.0,0.0,0.0,0.0,0.0,0.0056424909,0.2093817145,0.7849758267,0.0796883702,0.6070809364,0.3132306635
1635,13-10-2022 23:59,14-10-2022 00:26,R_3ENqgPk9Vq2JMvF,,,10.0,People with good credit scores can negotiate better interest rate,,,10.0,"Overall good company, will find friendly environment to work",Hyderabad,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",30-35 Lacs,"Married, with kid(s)",Above 20 years old,,0.0,0.0,0.0,0.017513752,0.3433272243,0.6391590834,0.0,0.0,0.0,0.0023533439,0.0441722125,0.953474462
1636,14-10-2022 00:11,14-10-2022 00:26,R_PuNaxO9D3xZ7ne9,8.0,I don't experience more of this brand .,,,10.0,I used godrej furniture and it's good,,,Ahmedabad,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,0.8874645233,0.1038698182,0.0086655188,0.0,0.0,0.0,0.0018112193,0.0279556699,0.9702331424,0.0,0.0,0.0
1637,13-10-2022 23:47,14-10-2022 00:26,R_24ipswwxt7P2VGD,7.0,Because it is an average product ,,,,,,,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.6597419381,0.3089972734,0.0312607288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,14-10-2022 00:18,14-10-2022 00:28,R_blJz9w1tpfVs6MV,0.0,The quality of their products simply isn't upto the mark as compared to their peers ,9.0,The locks are good and also the prices are competitive too ,,,,,Pune,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.8547468185,0.133984521,0.0112686995,0.0047420352,0.0432777777,0.9519801736,0.0,0.0,0.0,0.0,0.0,0.0
1639,14-10-2022 00:16,14-10-2022 00:29,R_1dFhYcC0iJTT49D,,,10.0,,,,10.0,,Pune,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Above 20 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,14-10-2022 00:11,14-10-2022 00:30,R_1ySjWkRl0Fs0aGd,,,10.0,"I like the safety of the lock and it is more secure, worth for price and easy to use",9.0,Bec it has very good product with more durability and have many options ,,,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.0054090526,0.0811646879,0.9134263396,0.0034611204,0.0597510338,0.9367877245,0.0,0.0,0.0
1641,14-10-2022 00:21,14-10-2022 00:31,R_3L5XcMsKBHJKFfB,,,,,7.0,Best and strong one,8.0,Strong and genuine ,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0046446123,0.1522836536,0.8430717587,0.0129738618,0.3063592911,0.6806668639
1642,14-10-2022 00:27,14-10-2022 00:31,R_W3fVxopkbVt0WxH,,,,,,,,,Ahmedabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Married, no kids ",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,14-10-2022 00:05,14-10-2022 00:33,R_bKkFT3UGI6LQE9z,8.0,It is good but not great,,,8.0,Good product,,,Pune,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.7178651094,0.2343648374,0.0477700159,0.0,0.0,0.0,0.0086584715,0.0993220732,0.8920194507,0.0,0.0,0.0
1644,14-10-2022 00:03,14-10-2022 00:33,R_sYjg7SI3vusz0dP,10.0,Godrej is one of the best manufacturer of technological products,,,,,10.0,Godrej is one of the best in the market and come up with products that are well suited for everyone ,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0026722811,0.0312108491,0.9661167264,0.0,0.0,0.0,0.0,0.0,0.0,0.0018131169,0.021066526,0.9771203399
1645,14-10-2022 00:28,14-10-2022 00:36,R_3jUsa9vqE3z4Ahj,,,,,,,,,Ahmedabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,14-10-2022 00:24,14-10-2022 00:38,R_2aQBLKFzzdUosxe,,,9.0,best quality,9.0,best,,,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.065252848,0.4529740512,0.4817730784,0.0977556705,0.4573573172,0.4448869526,0.0,0.0,0.0
1647,14-10-2022 00:29,14-10-2022 00:38,R_2ylryi48CvlDeFE,10.0,Comfortable for use,,,10.0,Comfort ,,,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Married, with kid(s)",10-15 years old,,0.0093038045,0.3496628106,0.6410332322,0.0,0.0,0.0,0.0266692825,0.5263246298,0.4470061362,0.0,0.0,0.0
1648,13-10-2022 23:56,14-10-2022 00:39,R_1eOV1wH0s3zlFmE,9.0,I have this brand.,10.0,I currently using this brand.,,,,,Kochi,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0.0493372269,0.6652608514,0.285402,0.0131319333,0.8403814435,0.1464865506,0.0,0.0,0.0,0.0,0.0,0.0
1649,14-10-2022 00:25,14-10-2022 00:39,R_3fmigpJAvF3ggNj,10.0,Because godrej is a quality brand and it give good service,,,10.0,Because godrej is a good brand,,,Pune,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0056436881,0.0730881244,0.9212682247,0.0,0.0,0.0,0.0052480316,0.123095274,0.8716567159,0.0,0.0,0.0
1650,14-10-2022 00:20,14-10-2022 00:41,R_1doCGDpIvg29afE,,,,,10.0,I like very much,,,Kochi,22-25,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van,Air Conditioner",Unemployed,,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.0,0.0,0.0,0.0042921328,0.0498839617,0.9458238482,0.0,0.0,0.0
1651,14-10-2022 00:34,14-10-2022 00:41,R_Ah8CzLE7L9ILymZ,,,10.0,it provide very high security with many combination,,,10.0,it provide very high security with many combination,Hyderabad,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",30-35 Lacs,"Married, with kid(s)",Above 20 years old,,0.0,0.0,0.0,0.005897935,0.1582810283,0.8358212113,0.0,0.0,0.0,0.005897935,0.1582810283,0.8358212113
1652,14-10-2022 00:34,14-10-2022 00:42,R_3h9Y2VA15QeBUUO,,,10.0,It's amazing and terrific ,,,10.0,Ita amazing ,Ahmedabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)",10-15 years old,,0.0,0.0,0.0,0.0028729467,0.0203942992,0.9767327309,0.0,0.0,0.0,0.0070712646,0.0690208226,0.9239079356
1653,14-10-2022 00:18,14-10-2022 00:42,R_8uBYBJCI9R7OdEt,,,10.0,It's a very well known company since from 20 year ,10.0,It's very well known company since from 20 year it's my personal trusted ,,,Pune,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.0,0.0,0.0,0.0075174225,0.3199837804,0.672498703,0.0032538318,0.11442101,0.882325232,0.0,0.0,0.0
1654,14-10-2022 00:32,14-10-2022 00:43,R_1OoDgUktrbPkB7L,9.0,Godrej is valued Indian company,,,10.0,Since it is valued authentic india company,,,Pune,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),20-25 Lacs,"Married, with kid(s)",16-20 years old,,0.0378087424,0.7695586681,0.1926325262,0.0,0.0,0.0,0.0062052305,0.3080441654,0.6857507229,0.0,0.0,0.0
1655,14-10-2022 00:21,14-10-2022 00:44,R_29bRNTVk8DmKhiZ,9.0,Godrej is highly reputed brand in my country. They work in various fields and have very good track record. ,,,,,9.0,Godrej is very good company and their products and services are of very good quality. ,Pune,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.0026659137,0.0678092614,0.9295247793,0.0,0.0,0.0,0.0,0.0,0.0,0.0018643417,0.0170278233,0.9811077118
1656,14-10-2022 00:32,14-10-2022 00:44,R_1rHOgNFoul6pXaS,,,,,10.0,It is famous company and products is very good and long lasting ,,,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.0,0.0,0.0,0.0,0.0,0.0,0.001862529,0.0235034525,0.9746341109,0.0,0.0,0.0
1657,14-10-2022 00:35,14-10-2022 00:44,R_5aHknKAMu5bpV7z,,,,,3.0,It has very low brand image with low publicity ,9.0,It has low publicity and no great brand value,Hyderabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.0,0.0,0.0,0.0,0.0,0.0,0.8525054455,0.1366163939,0.0108782239,0.8881607652,0.1024454907,0.0093938429
