,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Locks-Score,Locks-Text,Interio-Score,Interio-Text,Security-Score,Security-Text,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume
1579,13-10-22 23:50,14-10-22 0:08,R_1NqYRWv6S9m8Uvr,9,I own a refrigerator of Godrej . And I am very happy with that purchase it is a value for money product and a high quality product. ,10,Godrej locks is a budet friendly and good quality comparing with the others if we use this it is an advantage. ,,,,,Kochi,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,
1580,13-10-22 23:57,14-10-22 0:08,R_1gGPxevxqDy8Z4X,8,Innovative ,,,9,Popular brand ,,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
1581,13-10-22 23:43,14-10-22 0:08,R_1hLUCo3VQ5pMLBW,10,,10,,,,,,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,20-25 Lacs,"Married, with kid(s)",Below 10 years old,
1582,13-10-22 23:52,14-10-22 0:08,R_2Vw0diHL6zRnkVI,,,10,It's a trustworthy company which we have been using for years. Good products from this brand and very reliable.,10,Trustworthy brand. Very reliable and good products. Amazing customer service.,,,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,
1583,13-10-22 23:47,14-10-22 0:09,R_2zCPZ86LdNlmKyA,5,servicing facility not available ,,,4,Poor servicing ,,,Kochi,31-35,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Personal computer/ Laptop",Other occupations,Below 5 Lacs,"Married, with kid(s)",10-15 years old,
1584,13-10-22 23:56,14-10-22 0:09,R_C79bHP2i5s2HHCp,,,,,,,9,it is very storng and good looking ,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
1585,14-10-22 0:05,14-10-22 0:09,R_voaKjGOpSiPwKo9,,,,,,,,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1586,13-10-22 23:36,14-10-22 0:09,R_23WrPKbieBcJnfq,,,10,Godrej is very old trusted  security product brand of India.,10,Godrej is one of the best furniture brand that manufactured sturdy furniture.,,,Ahmedabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1587,14-10-22 0:02,14-10-22 0:09,R_3fkK22AqBCObagF,,,9,Quality is good,,,,,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,
1588,13-10-22 23:54,14-10-22 0:09,R_cUNGnmJCvGEw0TL,7,Because right now the other brands offering more quelity and high tech products compair to godrej. I feel godrej is way back from other brands.,7,"I don't see any thing new in there brand products, I want them to inclined more high tech and software base lock products ",,,,,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,
1589,13-10-22 23:52,14-10-22 0:10,R_2D7ktCQoV8CJJU6,6,It is a Indian company and very old company which I trust a lot,,,7,Have not heard much about this brand in furniture and home appliances category ,,,Bangalore,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Homemaker (non-gender sensitive),,"Married, with kid(s)","10-15 years old,16-20 years old",
1590,13-10-22 23:59,14-10-22 0:10,R_2CJ5mACbbc7qRpm,10,One of the beat company,,,10,Best sellers,,,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1591,13-10-22 23:25,14-10-22 0:10,R_2X7Kph4DJlry9Pq,10,it is been in india for long time as like 20 years and counting it know what indian customer want ,,,,,10,it is been for years and they know what indian customers want,Bangalore,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
1592,14-10-22 0:06,14-10-22 0:10,R_ZIbqkBaG43E7wgV,,,,,9,It's a reputed brand,,,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1593,13-10-22 23:55,14-10-22 0:11,R_1IyramtApEnlMQp,,,10,"Combining the most modern safety technology, immense body strength and elegant aesthetics make Godrej lock best ",,,10,"Godrej provide cutting edge solution that safeguard not only millions of homes and offices, but also protect prestigious institutions",Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1594,13-10-22 23:58,14-10-22 0:11,R_31yqRDst62RM6jT,9,It is very strong and old company if India has very good durable products ,,,,,10,It has very durable and long lasting products ,Ahmedabad,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",10-15 years old,
1595,13-10-22 23:56,14-10-22 0:11,R_2S2HK5WKo0Z4uvG,7,BECAUSE IT IS TRUSTED AND OLD BRAND,,,7,IT IS TRUSTED BRAND,,,Pune,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1596,13-10-22 23:57,14-10-22 0:11,R_1jADpFRunkOPYqi,10,"Trusted  brand ,I like very much ",,,,,10,I like very much  and trusted brand,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,
1597,14-10-22 0:03,14-10-22 0:12,R_2TH0Im7ZrT56cBC,,,8,"Because i am using this brand, and i am satisfied with it.",9,Because i use this brand,,,Pune,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,
1598,13-10-22 23:55,14-10-22 0:13,R_ALhvlXLSl9uKRJT,,,,,10,Extremely good quality and safety ,10,Excellent quality at affordable prices ,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1599,13-10-22 23:54,14-10-22 0:13,R_3EApYuQLmGanoDg,,,,,8,not have a good customer service,10,it is compact secure and affordable ,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1600,13-10-22 23:46,14-10-22 0:13,R_poN8eGpoeOqJKdH,9,Godrej is a trusted brand. It is one of many brands I would consider Purchasing.,,,9,It`s a trusted brand with good built quality and last long,,,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Government official,10-15 Lacs,"Married, no kids ",,
1601,14-10-22 0:01,14-10-22 0:14,R_3CPkPRWmGVOauTs,8,Heard a lot about it.,,,8,Heard a lot about this.,,,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Married, no kids ",,
1602,13-10-22 23:54,14-10-22 0:14,R_32MbYvvpEjp7Fci,10,They are well  reputed company and their products have high quality also good designed ,,,,,10,They provide quality products and they assured in garrenty ,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1603,13-10-22 23:59,14-10-22 0:15,R_12PyBsotuD6laER,,,10,It is very good brand,,,10,This is amazing work in safe,Ahmedabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1604,14-10-22 0:03,14-10-22 0:15,R_1ImeiFzyypr7CLH,,,,,1,Its just good,9,Its good,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
1605,13-10-22 23:55,14-10-22 0:15,R_3lWh5dGkLDRVbfH,,,,,10,"It is a trusted, renowned company with excellent, modern designs and is known for consistency in quality and service",,,Pune,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,Below 5 Lacs,"Married, with kid(s)",10-15 years old,
1606,13-10-22 23:44,14-10-22 0:15,R_uqBtd0KoiZyJneF,9,Godrej brand is good but not in trending.,10,No 1 brand for locks,,,,,Hyderabad,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
1607,14-10-22 0:03,14-10-22 0:16,R_2S3oyXqjM6CmRB6,,,10,Gochrej is the most reveal brand of india,9,The leading company of India and excellent brand ,,,Ahmedabad,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1608,13-10-22 23:53,14-10-22 0:16,R_3jdmt8270Ql3CqI,9,It is a well known established brand with quality products and customer satisfaction ,,,9,Because I am very likely to recommend ,,,Ahmedabad,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old,16-20 years old",
1609,13-10-22 23:50,14-10-22 0:16,R_vNqDmoNdDDMlRJf,9,I like it,8,i USE IT. I LIKE IT.,,,,,Kochi,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Homemaker (non-gender sensitive),,"Married, with kid(s)",Above 20 years old,
1610,14-10-22 0:05,14-10-22 0:16,R_2aEy1KhYdbSnfyu,7,"Godrej brand Refrigerator i have been using from last 6 years, no issues with it",,,,,10,Quality products with durability ,Hyderabad,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Homemaker (non-gender sensitive),,"Married, with kid(s)",10-15 years old,
1611,13-10-22 23:53,14-10-22 0:16,R_2YyLiiYtE91rC1I,,,10,,,,10,,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1612,13-10-22 23:55,14-10-22 0:16,R_3Vs9OVI77zTd7z3,,,10,This best Lock's provide company i love this,10,Godrej is the best company,,,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1613,13-10-22 23:55,14-10-22 0:17,R_BQAuXobuj6HwFWx,9,"Good quality products, prices reliable",,,,,9,Good quality products,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,
1614,14-10-22 0:10,14-10-22 0:17,R_3D0h0B0fDl6w6GR,,,10,Strong and durable ,,,9,Smart and easy to use ,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
1615,14-10-22 0:03,14-10-22 0:17,R_2cnDCSNVR8sPgb2,9,It's good,,,9,Iys different from other brands,,,Kochi,26-30,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
1616,14-10-22 0:04,14-10-22 0:17,R_2t5sq3peH3P1Y5m,10,its very amazing product .and guarandeed.,10,godrj is very quality products available complany. very trusted.,,,,,Kochi,31-35,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,20-25 Lacs,"Married, with kid(s)",10-15 years old,
1617,14-10-22 0:13,14-10-22 0:18,R_1Iub19hL4HXeQPg,,,,,,,,,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, no kids ",,
1618,14-10-22 0:08,14-10-22 0:20,R_BVqRN6QdzwKvEE9,,,,,8,It is a good brand and personally I haven't purchased any large furniture so I am nt much awre,10,"for locks  , godrej brand is best . we are using it from very long time and they ar great",Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
1619,14-10-22 0:10,14-10-22 0:20,R_1ps6WoPl2m4Yklo,9,It is innovative useful and helpful ,9,It is innovative useful and helpful ,,,,,Bangalore,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",
